Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
24487,Male,0,1,Not Graduate,1,52966,11747,30000,360,0,1
24488,Male,1,2,Not Graduate,1,97525,24078,60000,180,1,1
24489,Male,0,2,Not Graduate,1,54544,,40000,180,1,1
24490,Male,1,1,Graduate,1,26633,40136,20000,360,1,1
24491,Male,0,0,Not Graduate,1,55324,8588,10000,240,1,1
24492,Male,1,4,Graduate,0,63871,26510,60000,360,1,0
24493,Female,0,1,Not Graduate,1,70017,30412,30000,360,0,1
24494,,0,3,Graduate,0,54687,27314,20000,360,0,1
24495,Female,1,4,Graduate,0,16948,13933,10000,120,0,0
24496,Male,1,3,Not Graduate,0,62527,43791,50000,180,1,1
24497,Male,0,2,Not Graduate,0,26483,31512,30000,360,1,1
24498,Female,0,1,Graduate,1,53212,35983,50000,180,0,1
24499,Male,1,2,Not Graduate,1,14851,42513,30000,240,1,1
24500,Male,1,2,Not Graduate,0,79417,17111,50000,60,0,1
24501,Female,0,2,Not Graduate,1,88772,1762,20000,360,1,1
24502,Male,0,2,Graduate,1,80146,8481,20000,120,1,0
24503,Male,0,0,Not Graduate,1,35301,17364,50000,300,1,0
24504,Male,0,3,Not Graduate,1,91629,16985,60000,60,0,1
24505,Male,0,3,Graduate,1,79425,16928,20000,240,0,0
24506,Female,1,3,Graduate,0,52361,22541,40000,120,1,0
24507,Female,1,4,Not Graduate,0,24898,21854,10000,360,0,0
24508,Female,0,3,Not Graduate,1,76188,23368,30000,180,1,1
24509,Male,1,1,Not Graduate,0,43852,33143,20000,180,0,1
24510,Male,1,1,Not Graduate,1,51398,17464,30000,360,1,0
24511,Male,0,1,Not Graduate,1,38517,32859,10000,120,1,1
24512,Male,1,4,Graduate,1,29199,3788,10000,60,1,1
24513,Female,0,0,Not Graduate,1,36972,,60000,120,1,0
24514,Male,1,2,Graduate,1,36475,29101,40000,120,1,1
24515,Female,0,2,Not Graduate,1,13564,39738,50000,300,0,1
24516,Male,0,4,Not Graduate,1,86493,17109,40000,180,1,1
24517,Male,0,2,Graduate,1,22087,28057,30000,300,1,1
24518,Female,0,2,Not Graduate,1,3736,10924,60000,240,1,0
24519,Female,0,4,Not Graduate,1,19833,25603,20000,240,0,1
24520,Male,1,4,Graduate,1,80895,,50000,180,1,0
24521,Male,1,0,Graduate,0,34949,12688,50000,120,0,1
24522,Male,1,2,Not Graduate,0,35766,6153,60000,180,1,1
24523,Male,1,0,Not Graduate,1,88042,,20000,60,0,0
24524,Male,0,3,Graduate,1,38306,47128,60000,360,1,1
24525,Female,0,0,Not Graduate,0,91519,27376,30000,60,0,1
24526,Female,1,0,Not Graduate,1,5276,24927,20000,60,1,1
24527,Female,1,0,Not Graduate,1,45374,34963,20000,120,1,0
24528,Male,1,0,Not Graduate,1,2719,22075,20000,300,1,0
24529,Female,0,2,Not Graduate,1,33499,47958,30000,60,1,1
24530,Female,1,4,Not Graduate,1,26213,42114,60000,300,1,1
24531,Female,1,3,Graduate,1,43456,46600,50000,180,1,1
24532,Female,1,1,,1,35423,22516,10000,180,1,1
24533,Male,1,2,Not Graduate,0,16733,46470,20000,180,1,1
24534,Male,0,4,Graduate,1,53480,18049,10000,180,1,1
24535,Female,0,3,Graduate,1,1938,25798,50000,60,1,1
24536,Female,0,3,Graduate,1,77784,26611,40000,360,1,1
24537,Male,1,1,Graduate,0,22642,13875,50000,120,0,1
24538,Male,1,3,Graduate,1,31695,17405,60000,300,1,1
24539,Female,0,4,Graduate,0,8381,21139,40000,300,1,1
24540,Male,1,4,Not Graduate,1,49697,30394,20000,180,1,1
24541,Male,1,3,Graduate,1,53149,26532,10000,120,1,1
24542,Male,1,3,Not Graduate,0,11493,19890,30000,300,0,0
24543,Male,1,2,Not Graduate,1,39197,49458,20000,60,1,1
24544,Male,0,0,Not Graduate,1,86277,21595,50000,120,1,0
24545,Male,0,4,Graduate,0,29366,2387,40000,240,1,0
24546,Female,0,4,,0,61807,,20000,300,1,1
24547,Male,1,0,Graduate,1,19483,28497,10000,120,1,0
24548,Female,1,2,Graduate,1,99135,7540,60000,300,1,1
24549,Female,1,1,Not Graduate,0,22811,4206,20000,60,1,0
24550,Female,0,4,Not Graduate,1,4715,6514,60000,240,1,1
24551,Male,1,2,Not Graduate,1,83379,3377,10000,300,1,1
24552,Male,1,0,Graduate,0,7778,22528,20000,240,1,0
24553,Male,1,0,Graduate,0,19919,23836,50000,180,0,0
24554,Female,0,3,Not Graduate,1,11176,30046,50000,120,1,0
24555,Male,0,0,Not Graduate,0,11495,25815,50000,120,1,0
24556,Male,0,0,Not Graduate,0,93272,32492,20000,120,1,1
24557,Male,1,3,Graduate,1,4481,44555,40000,120,0,1
24558,Male,1,4,Graduate,0,85492,7437,10000,360,1,0
24559,Female,0,3,Not Graduate,1,44010,,50000,240,0,0
24560,Male,1,0,Graduate,1,31771,2452,20000,240,1,1
24561,Male,1,0,Graduate,1,52765,2422,10000,120,0,1
24562,Female,0,1,Graduate,1,85446,11076,10000,60,1,1
24563,Male,1,1,Not Graduate,1,50674,40800,50000,60,1,1
24564,Female,1,4,Not Graduate,0,55423,4476,20000,180,1,1
24565,Female,1,3,Not Graduate,0,96922,6264,60000,300,1,1
24566,Male,1,2,Graduate,1,17182,13294,10000,240,0,0
24567,Male,0,4,Not Graduate,1,62173,21984,60000,300,0,0
24568,Female,1,1,Graduate,0,31592,48639,20000,60,1,1
24569,Male,1,1,Not Graduate,1,37230,42531,50000,180,0,1
24570,Female,0,3,Graduate,0,79659,29960,10000,180,0,1
24571,Female,0,4,Graduate,0,71004,17300,10000,180,1,0
24572,Male,0,1,Not Graduate,1,70962,26854,20000,60,0,1
24573,Female,0,2,Graduate,1,67699,30261,60000,120,0,1
24574,Male,1,3,,1,22293,18549,50000,300,0,1
24575,Male,1,2,Not Graduate,0,1138,37953,50000,180,1,1
24576,Female,0,0,Not Graduate,1,85157,27830,40000,60,0,1
24577,Male,0,1,Not Graduate,1,21968,14694,10000,120,0,1
24578,Male,0,4,Not Graduate,0,44653,38077,20000,120,1,1
24579,Male,0,4,Graduate,0,61615,18974,60000,60,1,0
24580,Male,0,4,Graduate,1,83798,42191,50000,300,1,1
24581,Female,1,3,,1,89097,21118,20000,60,0,1
24582,Male,0,4,Not Graduate,1,90412,19438,40000,60,1,0
24583,Male,1,3,Not Graduate,0,59883,44684,60000,240,1,1
24584,Female,1,4,Not Graduate,1,12877,48648,40000,240,1,0
24585,Male,1,2,Not Graduate,1,27296,33635,10000,60,0,1
24586,Male,1,0,Not Graduate,1,20779,11077,60000,180,1,0
24587,Male,1,0,Not Graduate,1,34172,48645,30000,300,1,1
24588,Male,0,4,Graduate,1,37446,4600,20000,360,1,1
24589,Male,1,4,Not Graduate,1,31371,30326,20000,300,0,1
24590,Male,1,2,Not Graduate,0,56489,39589,60000,120,1,1
24591,Male,1,1,Graduate,1,94387,3179,40000,180,0,1
24592,Male,1,4,Graduate,0,39357,39324,10000,180,1,1
24593,Male,1,1,Graduate,1,66062,38025,50000,360,1,1
24594,Female,0,0,Graduate,1,45142,12648,10000,60,0,0
24595,Female,1,1,Not Graduate,0,85022,14507,10000,300,1,1
24596,Male,1,0,Graduate,0,74358,,50000,60,1,0
24597,Male,1,1,Graduate,1,91497,23790,60000,60,1,1
24598,Female,1,0,Not Graduate,1,3432,36253,10000,300,1,1
24599,Male,1,2,Not Graduate,1,91405,38910,60000,300,1,0
24600,Female,1,1,Not Graduate,0,17872,48412,20000,60,0,1
24601,Male,0,0,Graduate,1,22843,24060,20000,300,1,0
24602,Male,1,3,Graduate,1,46095,19723,40000,180,1,1
24603,Female,1,3,Graduate,0,64539,37539,40000,180,1,1
24604,Male,1,3,Graduate,1,12868,31465,10000,120,0,1
24605,Male,1,3,Graduate,1,59467,11797,60000,300,1,0
24606,Male,1,3,Not Graduate,1,78330,4194,20000,120,0,1
24607,Female,0,0,Not Graduate,1,45308,32693,40000,60,1,1
24608,Female,0,2,Not Graduate,1,75911,13924,60000,180,1,1
24609,Male,0,0,Not Graduate,1,4170,42630,20000,120,1,0
24610,Male,1,4,Not Graduate,0,39567,40625,30000,300,1,1
24611,Female,1,4,Not Graduate,0,13153,20425,50000,240,1,0
24612,Female,1,2,Not Graduate,0,12132,41385,50000,60,1,0
24613,Male,0,0,Not Graduate,0,81087,33629,20000,360,1,0
24614,Male,1,4,Not Graduate,1,76566,,30000,180,1,1
24615,Male,1,3,Graduate,0,27617,3643,50000,360,1,1
24616,Male,1,3,Graduate,0,75186,19846,40000,360,0,1
24617,Male,1,1,Not Graduate,1,34820,12986,40000,180,1,0
24618,Male,1,4,Not Graduate,1,61408,6481,20000,300,1,1
24619,Male,0,3,Not Graduate,0,59186,19981,10000,360,0,0
24620,Female,1,0,Not Graduate,1,97443,3048,10000,300,0,0
24621,Female,0,1,Not Graduate,0,51227,41719,40000,360,1,0
24622,Male,0,3,Not Graduate,1,39879,26234,40000,240,1,1
24623,Male,1,4,Not Graduate,0,94942,25615,20000,60,0,1
24624,Female,1,3,Not Graduate,1,73775,21668,10000,180,1,0
24625,Male,1,0,Graduate,1,28611,16398,30000,300,0,1
24626,Female,1,0,Not Graduate,1,69336,28533,20000,240,1,1
24627,,1,0,Not Graduate,0,4238,34172,40000,120,1,0
24628,Male,1,1,Not Graduate,1,10362,21575,10000,240,0,1
24629,Male,1,4,Not Graduate,1,98868,21633,60000,360,1,1
24630,Female,0,0,Graduate,0,17475,33069,30000,240,1,1
24631,Female,0,3,Graduate,1,46310,10948,20000,300,1,0
24632,,1,2,Not Graduate,1,76243,29624,10000,60,1,0
24633,Female,0,0,,0,91580,23340,30000,360,1,1
24634,Male,1,0,Not Graduate,1,63562,,30000,180,1,0
24635,Male,0,2,Graduate,0,81129,27426,60000,180,1,1
24636,Male,1,3,Not Graduate,1,43844,4921,40000,300,0,1
24637,Male,0,0,Graduate,1,7710,47894,20000,300,1,1
24638,Male,1,2,Not Graduate,1,95108,36277,60000,300,1,1
24639,Female,0,1,Not Graduate,1,92455,1512,30000,120,1,1
24640,Female,1,4,Not Graduate,0,91986,27496,10000,60,1,1
24641,Female,0,0,Not Graduate,1,36279,6032,30000,60,0,1
24642,Male,1,3,Not Graduate,1,26786,2569,20000,120,1,1
24643,Female,1,1,Graduate,0,12567,7728,30000,120,1,1
24644,Male,0,3,Graduate,0,60534,,10000,360,0,1
24645,Female,1,3,Graduate,1,29156,34723,20000,120,1,0
24646,Female,0,1,Not Graduate,1,22647,42470,10000,60,0,1
24647,Male,1,0,Not Graduate,0,44322,10851,20000,60,1,1
24648,Female,0,1,Graduate,1,79627,24823,50000,360,1,1
24649,Male,1,0,Graduate,0,90885,49331,30000,300,0,1
24650,Female,1,3,Graduate,1,7074,27462,50000,240,0,0
24651,Male,1,4,Not Graduate,1,18672,31183,40000,60,1,1
24652,Female,0,0,Graduate,1,81576,15497,10000,300,1,1
24653,Male,1,4,Graduate,1,16190,18971,10000,60,1,1
24654,Male,1,1,Not Graduate,0,95159,11346,60000,240,1,1
24655,Male,0,3,Not Graduate,0,35899,38052,60000,360,1,0
24656,Male,0,3,,1,17940,4902,10000,120,0,1
24657,Male,0,4,Not Graduate,1,16028,46756,50000,120,1,0
24658,Female,1,1,Graduate,0,68816,,40000,120,1,1
24659,Male,1,1,Graduate,0,44919,16100,40000,300,0,1
24660,Male,0,2,Graduate,0,95135,14562,50000,120,1,1
24661,Male,1,1,Not Graduate,1,10217,20497,50000,360,1,1
24662,Male,0,0,Not Graduate,1,90874,,60000,360,0,1
24663,Male,1,4,Not Graduate,0,48067,24649,40000,240,1,1
24664,Female,1,1,Not Graduate,0,50937,47092,30000,60,1,0
24665,Male,1,3,Graduate,1,40155,48408,60000,60,0,1
24666,Male,1,0,Graduate,0,98753,26982,10000,300,0,1
24667,Male,1,3,Graduate,0,44012,47565,20000,60,0,1
24668,Male,0,0,Not Graduate,1,11213,8761,40000,60,0,1
24669,Female,1,2,,1,90599,45884,60000,360,1,1
24670,Male,0,4,Graduate,0,9068,40782,50000,180,1,0
24671,Male,0,3,Not Graduate,1,9741,37040,40000,60,0,1
24672,Male,1,4,Graduate,1,61295,31025,30000,360,1,0
24673,Female,0,0,Not Graduate,1,94423,18431,50000,300,1,1
24674,Male,1,4,Not Graduate,1,97378,12774,50000,60,0,1
24675,Female,1,2,Graduate,1,89962,45675,20000,60,0,0
24676,Female,1,3,Not Graduate,0,55594,6406,40000,180,0,1
24677,Male,0,3,Not Graduate,0,19601,40301,50000,180,1,1
24678,Male,0,2,Not Graduate,1,90920,,50000,240,0,0
24679,Male,0,4,Graduate,0,84688,39827,50000,180,0,1
24680,Male,0,1,Not Graduate,1,78225,36315,10000,180,0,1
24681,Male,0,2,Graduate,1,29363,38711,10000,120,1,0
24682,Female,1,4,Graduate,1,9581,5518,50000,120,0,1
24683,Female,0,4,Graduate,1,12341,46138,20000,120,1,0
24684,Male,0,2,Graduate,0,88797,31309,10000,180,1,1
24685,Female,1,4,Graduate,1,75727,5877,40000,240,0,1
24686,Male,1,4,Graduate,0,17528,24360,30000,240,0,0
24687,Female,0,4,Graduate,0,2029,34114,60000,60,0,1
24688,Female,1,3,Graduate,0,15589,29552,50000,300,0,1
24689,Male,0,1,Not Graduate,1,77711,6380,20000,360,1,0
24690,Male,1,0,Not Graduate,1,2507,44932,40000,240,1,1
24691,Male,1,0,Not Graduate,0,22187,41253,10000,180,1,0
24692,Male,0,2,,1,62621,36368,40000,60,1,0
24693,Male,0,2,Not Graduate,0,96139,8798,20000,300,1,1
24694,Male,1,0,Not Graduate,1,1560,43238,30000,360,1,1
24695,Male,0,4,Graduate,1,67932,8675,10000,120,0,0
24696,Male,0,1,Not Graduate,1,79031,,60000,300,1,0
24697,,0,2,Graduate,1,19278,16780,10000,300,1,0
24698,Male,1,3,,1,17324,45700,40000,180,1,1
24699,Male,1,3,Not Graduate,1,43455,16049,40000,60,0,1
24700,Male,0,4,Not Graduate,0,8114,26915,40000,240,0,1
24701,Male,1,2,Not Graduate,0,79727,20757,10000,60,1,1
24702,Female,1,1,Graduate,0,92171,3084,20000,360,0,0
24703,Male,1,4,Not Graduate,1,3467,13065,60000,240,1,1
24704,Female,1,3,Not Graduate,1,37834,36523,50000,60,1,1
24705,Male,0,2,Graduate,1,44452,31747,60000,120,0,1
24706,Male,0,3,Not Graduate,1,86182,18331,60000,120,1,1
24707,Male,0,0,Not Graduate,0,4591,2835,60000,60,0,0
24708,Male,1,2,Not Graduate,0,2327,46077,60000,240,1,1
24709,Male,1,2,,0,1080,16051,60000,60,0,1
24710,Male,0,3,Not Graduate,0,6207,25178,30000,360,1,1
24711,Male,0,0,Graduate,1,89473,3846,10000,240,1,1
24712,Male,0,3,Graduate,1,26205,23303,30000,300,1,0
24713,Female,1,0,Not Graduate,0,76875,3364,20000,60,1,1
24714,Male,1,3,Graduate,0,32604,38006,10000,180,1,0
24715,Female,1,0,Not Graduate,0,69042,46399,60000,180,1,0
24716,Female,1,0,Graduate,0,8039,41695,30000,60,1,1
24717,Female,0,3,Not Graduate,0,6102,10096,10000,180,0,1
24718,Male,0,4,Not Graduate,0,22512,29784,50000,180,1,0
24719,Female,0,3,Not Graduate,0,11522,,30000,300,1,1
24720,Female,0,2,Not Graduate,0,85571,1414,50000,180,1,1
24721,Male,0,2,Not Graduate,1,53970,,60000,240,1,1
24722,Male,1,4,Not Graduate,1,96812,43998,20000,60,1,0
24723,Female,1,3,Not Graduate,1,12956,5376,10000,180,1,1
24724,Male,0,4,Graduate,0,27233,38251,60000,120,1,1
24725,Male,0,0,Not Graduate,0,84558,15657,40000,60,1,1
24726,Male,0,0,Graduate,1,71231,38072,40000,180,1,1
24727,Male,1,0,Not Graduate,1,68814,38136,10000,60,0,0
24728,Male,0,2,Graduate,0,46154,45705,30000,60,0,1
24729,Male,0,1,Graduate,0,57946,23950,40000,360,0,1
24730,Female,0,4,,1,12327,33369,50000,300,1,1
24731,Male,0,2,Not Graduate,1,89035,28127,10000,360,1,1
24732,Male,1,4,Not Graduate,0,93579,18295,40000,60,1,1
24733,Male,1,2,Not Graduate,1,92455,33974,30000,300,0,0
24734,Male,1,1,Graduate,0,33155,47344,20000,180,0,1
24735,Male,0,0,,1,92952,,10000,360,1,0
24736,,0,4,Not Graduate,1,88412,11714,10000,300,1,1
24737,Female,0,0,Not Graduate,1,31077,43759,60000,60,0,1
24738,Female,1,3,Not Graduate,1,69962,40327,10000,120,1,1
24739,Female,0,1,,1,98593,34315,50000,240,1,0
24740,Male,0,0,Not Graduate,0,80177,14497,60000,360,0,0
24741,Male,0,1,,1,62085,34653,20000,180,1,0
24742,Female,0,4,Graduate,1,42234,43195,50000,360,0,1
24743,Female,1,0,Not Graduate,1,92982,17833,60000,120,0,1
24744,Female,0,4,Not Graduate,1,93471,41594,40000,60,0,1
24745,Female,0,0,Not Graduate,1,86770,30651,30000,360,0,1
24746,Female,1,3,Not Graduate,1,50139,9648,60000,120,0,0
24747,Female,0,3,Graduate,0,65907,13511,60000,240,1,1
24748,Male,1,4,Graduate,0,44020,46346,30000,120,1,0
24749,Male,0,0,Graduate,0,69831,9067,60000,180,1,0
24750,Female,1,3,Not Graduate,1,13428,31698,20000,180,1,1
24751,Female,1,3,Graduate,0,28205,28230,10000,300,1,1
24752,Male,1,3,Graduate,1,22281,,60000,360,1,1
24753,Female,1,2,Not Graduate,0,37860,33592,20000,300,0,0
24754,Male,1,4,Not Graduate,1,89628,3797,20000,240,1,1
24755,Male,1,2,Not Graduate,0,34518,34368,40000,300,1,0
24756,,1,3,Not Graduate,0,25923,2972,10000,240,1,1
24757,Male,0,4,Not Graduate,1,11937,27549,30000,60,1,1
24758,Male,0,1,Not Graduate,0,2033,49259,40000,360,1,0
24759,Male,1,0,Not Graduate,0,28818,12503,40000,360,0,0
24760,Male,1,2,Not Graduate,0,88785,20143,40000,120,1,1
24761,Male,0,2,Graduate,1,69200,39962,10000,180,1,1
24762,Male,0,1,Graduate,1,62925,32616,10000,180,1,1
24763,Male,0,2,Not Graduate,1,11183,,20000,240,1,1
24764,Male,0,2,Not Graduate,0,43054,15488,20000,240,1,1
24765,Female,1,1,Not Graduate,1,40904,31618,40000,60,0,0
24766,Female,1,3,Not Graduate,1,95170,8151,60000,180,0,1
24767,Male,1,0,Not Graduate,0,98970,22829,10000,60,1,0
24768,Female,0,1,Not Graduate,0,73227,40375,40000,180,1,1
24769,,1,2,Not Graduate,1,95355,8928,50000,60,1,1
24770,Male,0,0,Not Graduate,1,77522,37748,40000,60,1,1
24771,Male,0,4,Not Graduate,1,20934,25124,60000,300,1,0
24772,Female,1,3,,1,14661,30870,50000,60,1,1
24773,Male,1,4,Graduate,1,31404,17565,20000,300,0,1
24774,Male,1,1,Not Graduate,0,30897,7413,50000,240,0,0
24775,Female,0,2,Graduate,0,4719,40995,20000,240,1,0
24776,Male,1,1,Not Graduate,1,53029,32583,10000,360,0,1
24777,,1,4,,0,49468,,30000,60,1,1
24778,Male,1,3,Graduate,1,76092,21790,60000,120,0,0
24779,Male,0,0,Graduate,0,69524,6085,50000,360,1,0
24780,Male,1,2,Not Graduate,0,46956,11765,60000,180,1,0
24781,Male,0,4,Not Graduate,0,46904,26713,60000,300,0,0
24782,Male,1,0,Graduate,1,49787,9431,30000,60,1,1
24783,Male,0,0,Graduate,1,46081,,60000,180,1,1
24784,Female,0,3,Not Graduate,1,41695,12863,60000,360,0,1
24785,Male,0,1,Graduate,0,57861,33250,30000,240,1,0
24786,Male,0,3,Not Graduate,1,69366,,20000,240,0,1
24787,Male,0,3,Not Graduate,0,43374,35066,50000,180,1,1
24788,Male,0,4,Graduate,1,61475,,40000,240,1,1
24789,Female,0,1,Not Graduate,0,77164,15849,50000,120,0,1
24790,Male,0,3,Not Graduate,0,40375,36829,10000,240,0,0
24791,Male,1,3,Not Graduate,1,99020,26394,10000,180,1,1
24792,Male,0,3,Not Graduate,0,49977,6456,40000,240,1,1
24793,Male,1,1,Graduate,1,33564,26186,60000,360,1,1
24794,Male,0,3,Graduate,0,58822,45533,50000,240,0,1
24795,Male,0,3,Not Graduate,1,46651,4322,40000,180,1,0
24796,Male,1,0,Not Graduate,0,76678,35845,30000,180,0,0
24797,Male,0,2,Not Graduate,1,32825,46546,60000,180,1,1
24798,Male,1,4,Graduate,1,55461,20311,20000,60,1,1
24799,Female,1,3,Not Graduate,0,15662,49630,40000,180,0,1
24800,Female,1,1,Not Graduate,1,9604,24457,20000,60,0,1
24801,Male,1,4,Graduate,0,54558,8099,20000,60,0,0
24802,Male,1,3,Graduate,0,74641,15151,40000,240,1,0
24803,Male,1,4,Graduate,1,94080,13760,60000,120,1,1
24804,Male,0,1,Graduate,1,94202,27257,60000,300,0,1
24805,Male,0,0,Graduate,1,95176,37306,50000,300,0,1
24806,Male,1,3,Not Graduate,1,31826,,40000,120,1,1
24807,Male,1,3,Not Graduate,1,72020,13260,10000,60,0,1
24808,Male,1,2,Graduate,1,36160,4996,10000,240,1,1
24809,Male,0,2,Graduate,1,80109,6748,20000,180,1,0
24810,Male,1,3,Not Graduate,1,62399,34745,40000,360,1,0
24811,Male,0,3,Graduate,0,29556,17618,30000,300,0,1
24812,Male,0,4,Graduate,0,17310,30981,20000,360,1,1
24813,Male,1,4,Not Graduate,1,67038,45493,50000,240,0,0
24814,Male,1,1,Not Graduate,1,41230,30933,30000,120,1,1
24815,Male,0,1,Not Graduate,1,74501,15057,50000,360,1,1
24816,Male,1,4,Graduate,0,48940,18095,60000,120,1,1
24817,Female,1,4,Not Graduate,0,14081,38519,20000,240,1,0
24818,Male,0,3,Not Graduate,0,12526,14705,40000,120,0,1
24819,Female,1,4,Graduate,0,50020,3159,20000,60,1,1
24820,Male,0,3,Not Graduate,0,97940,,60000,60,1,1
24821,Female,0,2,Not Graduate,1,38962,8111,40000,240,1,1
24822,Female,0,2,Graduate,1,41767,45671,40000,300,1,0
24823,Female,0,3,Not Graduate,1,11421,18112,10000,120,1,1
24824,Male,1,3,Graduate,1,13937,30725,60000,180,1,1
24825,Male,0,3,Not Graduate,0,44617,27627,10000,60,1,0
24826,Male,0,4,Not Graduate,0,27953,7468,20000,360,0,0
24827,Male,0,4,Not Graduate,1,90908,1412,30000,240,1,1
24828,Male,1,3,Not Graduate,1,85703,28517,30000,60,0,0
24829,Male,0,0,Graduate,1,73707,1974,50000,240,1,1
24830,Male,1,0,Not Graduate,0,79363,16848,40000,120,0,0
24831,Female,0,0,Not Graduate,1,52789,12413,60000,360,1,1
24832,Male,1,1,,1,35778,12037,30000,180,1,0
24833,Male,0,4,Not Graduate,1,73573,32497,60000,300,0,1
24834,Male,0,3,Not Graduate,1,81958,46857,50000,120,1,0
24835,Female,0,4,Not Graduate,0,2290,2372,50000,120,1,1
24836,Female,0,4,Not Graduate,0,52586,42400,20000,300,1,1
24837,Male,1,4,Not Graduate,1,39120,18398,10000,360,0,1
24838,Female,0,3,Not Graduate,0,8286,28093,30000,60,1,1
24839,Female,0,2,Not Graduate,1,18695,21032,30000,240,0,1
24840,Male,1,0,Graduate,0,30950,39395,30000,300,0,1
24841,Male,0,4,,1,43250,49707,20000,360,0,0
24842,Male,1,1,Not Graduate,1,84710,1211,30000,180,0,0
24843,Male,1,1,Not Graduate,1,61925,44463,10000,60,1,1
24844,Male,1,2,Graduate,0,13948,22786,50000,300,0,1
24845,Male,1,4,Not Graduate,0,1210,30981,40000,240,0,0
24846,Female,1,0,Graduate,1,17211,5914,20000,240,1,1
24847,Male,0,1,Not Graduate,0,66617,28967,60000,60,1,1
24848,Male,0,1,Not Graduate,1,64461,25299,20000,180,1,0
24849,Male,0,1,Not Graduate,1,86998,1970,30000,240,1,0
24850,Male,0,3,Not Graduate,1,17208,32741,40000,360,0,1
24851,Female,1,1,Not Graduate,0,46119,5619,50000,180,0,1
24852,Female,0,2,Not Graduate,0,17957,36613,10000,240,0,1
24853,Male,0,2,Not Graduate,1,60594,23806,20000,360,1,1
24854,Male,1,3,Graduate,1,65209,,60000,120,1,0
24855,Male,0,3,Graduate,1,10712,,30000,60,0,1
24856,Male,0,0,Not Graduate,1,94460,38040,40000,60,1,0
24857,Female,0,1,Not Graduate,1,65801,44363,50000,180,1,0
24858,Male,1,4,Not Graduate,0,44504,,10000,240,0,1
24859,Male,0,4,Not Graduate,0,87824,5004,10000,240,0,1
24860,Male,1,0,Not Graduate,1,39291,4828,40000,300,0,1
24861,Male,0,4,Graduate,0,9019,,40000,360,0,1
24862,Female,1,3,Not Graduate,0,97631,3002,10000,180,1,1
24863,Female,1,2,Not Graduate,0,76394,6075,30000,180,0,1
24864,Female,1,4,Graduate,0,84159,3179,60000,240,1,1
24865,Female,0,3,Not Graduate,1,24698,24503,10000,360,1,1
24866,Female,0,2,Not Graduate,1,6036,23168,40000,60,0,0
24867,Female,1,4,Graduate,1,82589,28721,60000,60,1,1
24868,Male,1,2,Not Graduate,1,74801,4686,50000,180,0,1
24869,Male,0,2,Graduate,0,6688,48116,10000,120,1,1
24870,Male,1,0,Not Graduate,0,93336,20555,40000,300,1,1
24871,Female,1,2,Not Graduate,1,18909,41361,30000,120,0,1
24872,Male,1,1,Not Graduate,0,50714,1114,30000,360,1,1
24873,Male,1,2,Graduate,1,28423,9593,40000,240,1,0
24874,Male,1,2,Not Graduate,1,92155,18061,40000,300,0,1
24875,Male,1,0,Not Graduate,1,28820,36962,50000,120,1,1
24876,Female,1,0,Graduate,1,92949,28332,10000,60,0,1
24877,Male,0,3,Not Graduate,1,28323,29863,40000,180,1,0
24878,Female,1,3,Not Graduate,0,53814,11117,60000,240,1,0
24879,Female,1,2,Not Graduate,1,55248,22712,60000,240,1,0
24880,Male,1,4,Graduate,1,38124,32829,50000,300,0,0
24881,Female,1,0,Not Graduate,1,66106,15294,30000,120,0,1
24882,Female,0,1,Not Graduate,1,59446,27041,30000,240,1,1
24883,Male,0,0,Not Graduate,1,2023,2880,30000,120,1,0
24884,Male,1,0,Not Graduate,0,84810,32966,50000,360,1,1
24885,Male,1,3,Graduate,0,31735,14211,20000,180,1,0
24886,Female,0,4,Graduate,1,53419,43387,10000,120,1,0
24887,Male,0,2,Not Graduate,1,83130,13467,40000,240,1,1
24888,Male,1,1,Not Graduate,1,62485,6245,60000,240,1,1
24889,Male,1,0,Graduate,0,58966,41364,10000,240,1,1
24890,Female,0,4,Graduate,1,92075,8789,10000,360,1,1
24891,Male,0,4,Not Graduate,1,41017,47906,40000,300,1,1
24892,Male,0,2,Not Graduate,0,41033,16443,20000,360,0,1
24893,Female,1,0,Not Graduate,0,17677,43143,50000,360,1,1
24894,Female,0,4,Graduate,1,65684,32315,10000,360,1,0
24895,Male,1,2,Graduate,1,41544,3491,50000,180,1,0
24896,Male,0,2,Not Graduate,1,78755,40713,10000,180,1,1
24897,Male,0,3,Not Graduate,1,87816,9817,50000,120,0,1
24898,Female,1,1,Graduate,0,35580,20570,30000,120,1,0
24899,Male,0,3,Graduate,1,30008,7855,40000,180,0,0
24900,Female,1,4,Not Graduate,0,68324,26940,60000,360,0,1
